path,label
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-25.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-12.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\taxi\maycem\taxi-maycem-27.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\emna\kahwa-emna-20.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-15.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-14.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-18.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-8.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-19.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-8.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\handicap\maycem\handicap-maycem-27.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-19.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-1.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-25.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\esm\emna\esm-emna-17.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-22.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-16.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-29.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-9.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-5.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-15.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-9.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-11.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-11.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-1.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-28.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-29.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\armée\yasmine\armée-yasmine-2.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-7.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-23.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-3.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\handicap\maycem\handicap-maycem-1.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-2.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-19.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\armée\maycem\armée-maycem-22.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-1.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-31.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-6.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-7.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-8.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-38.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-28.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-16.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\officiel\yasmine\officiel-yasmine-9.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\travailler\eya\travailler-eya-25.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-3.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-24.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-26.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-10.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\dance\maycem\dance-maycem-18.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-5.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-23.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-7.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\yasmine\kahwa-yasmine-31.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-29.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-9.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-12.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-24.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-24.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-9.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-32.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-16.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-21.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-25.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\handicap\maycem\handicap-maycem-29.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-28.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-7.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\help\emna\help-emna-6.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\handicap\emna\handicap-emna-22.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-20.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-15.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-16.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-7.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-8.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\dar\maycem\dar-maycem-32.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\entendant\maycem\entendant-maycem-7.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-18.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\maycem\psychologie-maycem-12.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-6.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-25.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-24.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-12.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-7.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-5.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-36.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-23.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-19.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-26.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\officiel\yasmine\officiel-yasmine-4.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-19.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-31.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-37.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-27.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-14.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-23.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\septembre\eya\septembre-eya-16.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-20.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-18.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-1.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-18.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\maycem\psychologie-maycem-19.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-28.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-4.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-23.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-19.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-8.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-22.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-10.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-39.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-43.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-11.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-1.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-13.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-19.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-28.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-30.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\eya\baladiya-eya-16.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\officiel\yasmine\officiel-yasmine-22.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\université\yasmine\université-yasmine-2.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-15.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-1.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\handicap\maycem\handicap-maycem-13.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\handicap\maycem\handicap-maycem-17.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\dar\eya\dar-eya-27.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-6.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-11.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\université\maycem\université-maycem-23.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-4.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-32.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-20.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\université\maycem\université-maycem-16.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-12.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-20.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-11.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-1.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-22.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\esm\maycem\esm-maycem-30.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-18.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-6.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\help\eya\help-eya-24.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-6.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-8.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-15.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-41.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-9.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\faux\yasmine\faux-yasmine-22.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-6.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-11.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\labes\eya\labes-eya-14.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\centre\emna\centre-emna-29.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-20.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-19.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\kahwa\maycem\kahwa-maycem-4.jpg,kahwa
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-31.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-32.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\officiel\maycem\officiel-maycem-16.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\sœur\yasmine\sœur-yasmine-10.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\handicap\eya\handicap-eya-17.jpg,handicap
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-2.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-4.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-8.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-3.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-5.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-24.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-16.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-25.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-4.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\emna\entikhabet-emna-7.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\université\emna\université-emna-24.jpg,université
C:\Users\Administrateur\Documents\P2M\dataset\objectif\eya\objectif-eya-27.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\entendant\eya\entendant-eya-21.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\carta\emna\carta-emna-21.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-6.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-8.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\esm\yasmine\esm-yasmine-10.jpg,esm
C:\Users\Administrateur\Documents\P2M\dataset\help\maycem\help-maycem-20.jpg,help
C:\Users\Administrateur\Documents\P2M\dataset\directeur\emna\directeur-emna-29.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\dance\emna\dance-emna-25.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-35.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\eya\psychologie-eya-14.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\directeur\maycem\directeur-maycem-6.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\mayecm\sponsor-mayecm-32.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\faux\maycem\faux-maycem-24.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-22.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\septembre\maycem\septembre-maycem-13.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\maycem\baladiya-maycem-18.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\jadda\maycem\jadda-maycem-40.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\dance\eya\dance-eya-28.jpg,dance
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-18.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\travailler\eya\travailler-eya-14.jpg,travailler
C:\Users\Administrateur\Documents\P2M\dataset\labes\emna\labes-emna-5.jpg,labes
C:\Users\Administrateur\Documents\P2M\dataset\centre\maycem\centre-maycem-33.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-14.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\jadda\yasmine\jadda-yasmine-13.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-29.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\maman\yasmine\maman-yasmine-14.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\objectif\emna\objectif-emna-14.jpg,objectif
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\eya\entikhabet-eya-33.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-31.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\taxi\emna\taxi-emna-3.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\officiel\yasmine\officiel-yasmine-3.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\emna\psychologie-emna-23.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\baladiya\emna\baladiya-emna-5.jpg,baladiya
C:\Users\Administrateur\Documents\P2M\dataset\armée\emna\armée-emna-14.jpg,armée
C:\Users\Administrateur\Documents\P2M\dataset\dar\emna\dar-emna-15.jpg,dar
C:\Users\Administrateur\Documents\P2M\dataset\entendant\emna\entendant-emna-2.jpg,entendant
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\yasmine\sponsor-yasmine-2.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\officiel\emna\officiel-emna-3.jpg,officiel
C:\Users\Administrateur\Documents\P2M\dataset\maman\emna\maman-emna-14.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-5.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-20.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\sœur\maycem\sœur-maycem-30.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\septembre\emna\septembre-emna-6.jpg,septembre
C:\Users\Administrateur\Documents\P2M\dataset\directeur\yasmine\directeur-yasmine-23.jpg,directeur
C:\Users\Administrateur\Documents\P2M\dataset\faux\emna\faux-emna-17.jpg,faux
C:\Users\Administrateur\Documents\P2M\dataset\jadda\emna\jadda-emna-15.jpg,jadda
C:\Users\Administrateur\Documents\P2M\dataset\carta\maycem\carta-maycem-3.jpg,carta
C:\Users\Administrateur\Documents\P2M\dataset\sponsor\emna\sponsor-emna-22.jpg,sponsor
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\maycem\psychologie-maycem-23.jpg,psychologie
C:\Users\Administrateur\Documents\P2M\dataset\sœur\emna\sœur-emna-17.jpg,sœur
C:\Users\Administrateur\Documents\P2M\dataset\entikhabet\maycem\entikhabet-maycem-17.jpg,entikhabet
C:\Users\Administrateur\Documents\P2M\dataset\centre\eya\centre-eya-9.jpg,centre
C:\Users\Administrateur\Documents\P2M\dataset\maman\maycem\maman-maycem-8.jpg,maman
C:\Users\Administrateur\Documents\P2M\dataset\taxi\yasmine\taxi-yasmine-20.jpg,taxi
C:\Users\Administrateur\Documents\P2M\dataset\psychologie\maycem\psychologie-maycem-10.jpg,psychologie
